"绊蜡锅龋",过沥悼内靛,过沥悼疙,漂荐瘤备盒内靛,漂荐瘤备盒疙,瘤锅,扒绵拱措厘绊蜡锅龋,扁霖斥档,扁霖岿,悼内靛,悼疙,配瘤措厘搁利,魂沥措瘤搁利,扒拱傈眉楷搁利,扒拱魂沥楷搁利,林琶啊拜,钎霖瘤咯何,单捞磐扁霖老磊
4571025021109170000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0917-0003,4570000000000000000,2019,01,1,1悼,129,129,67,67,25400000,N,2019-10-10
4571025021109170000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0917-0004,4570000000000000000,2019,01,1,1悼,145,145,63,63,32700000,N,2019-10-10
4571025021109180000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0918-0004,4570000000000000000,2019,01,1,1悼,1158,1158,1558.93,180.76,194000000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0009,4570000000000000000,2019,01,1,1悼,231,231,93.9,93.9,47400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0009,4570000000000000000,2019,01,2,2悼,231,231,115,0,0,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0026,4570000000000000000,2019,01,1,1悼,54,54,86.8,34.3,22400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0027,4570000000000000000,2019,01,1,1悼,107,107,191.4,62.1,50000000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0035,4570000000000000000,2019,01,1,1悼,55,55,86.8,43.4,33800000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0037,4570000000000000000,2019,01,1,1悼,69,69,93.7,46.7,32700000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0038,4570000000000000000,2019,01,1,1悼,69,69,142.82,95.12,46400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0040,4570000000000000000,2019,01,1,1悼,135,135,236.44,147.69,85900000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0042,4570000000000000000,2019,01,1,1悼,173,173,245.1,101.4,58200000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0045,4570000000000000000,2019,01,1,1悼,89,89,111.5,95.5,65700000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0046,4570000000000000000,2019,01,1,1悼,112,112,144,144,101000000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0048,4570000000000000000,2019,01,1,1悼,185,185,120.59,57.59,75700000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0049,4570000000000000000,2019,01,1,1悼,132,132,66.7,32.12,24900000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0049,4570000000000000000,2019,01,2,2悼,132,132,95.76,45.84,47100000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0050,4570000000000000000,2019,01,1,1悼,155,155,373.94,109.99,80400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0051,4570000000000000000,2019,01,1,1悼,147,147,192.02,91.47,73300000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0052,4570000000000000000,2019,01,1,1悼,175,175,195.18,75.48,59400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0054,4570000000000000000,2019,01,1,1悼,149,149,182.16,83.46,82400000,N,2019-10-10
4571025021109230000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0923-0068,4570000000000000000,2019,01,1,1悼,87,87,168.49,84.25,121000000,N,2019-10-10
4571025021109250000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0925-0015,4570000000000000000,2019,01,1,1悼,414,414,786.61,254.48,201000000,N,2019-10-10
4571025021109250000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0925-0019,4570000000000000000,2019,01,1,1悼,218,218,248.88,122.07,103000000,N,2019-10-10
4571025021109250000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0925-0021,4570000000000000000,2019,01,1,1悼,116,116,134.4,53.76,44700000,N,2019-10-10
4571025021109250000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0925-0022,4570000000000000000,2019,01,1,1悼,166,166,402.5,116.5,54400000,N,2019-10-10
4571025021109260000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0926-0002,4570000000000000000,2019,01,3,3悼,167,167,469.52,156.51,175000000,N,2019-10-10
4571025021109280000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0928-0002,4570000000000000000,2019,01,1,1悼,317,317,89,89,124000000,N,2019-10-10
4571025021109280000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0928-0002,4570000000000000000,2019,01,2,2悼,317,317,135.8,0,0,N,2019-10-10
4571025021109290000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0929-0003,4570000000000000000,2019,01,1,1悼,86,86,214.76,143.05,81200000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0002,4570000000000000000,2019,01,1,1悼,251,251,127.1,127.1,126000000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0002,4570000000000000000,2019,01,2,2悼,251,251,90,0,0,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0005,4570000000000000000,2019,01,1,1悼,179,179,13.45,13.45,17500000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0005,4570000000000000000,2019,01,2,2悼,179,179,108.9,0,0,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0032,4570000000000000000,2019,01,1,1悼,136,136,52.4,52.4,48700000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0032,4570000000000000000,2019,01,2,2悼,136,136,71.6,0,0,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0033,4570000000000000000,2019,01,1,1悼,112,112,61.9,61.9,59700000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0033,4570000000000000000,2019,01,2,2悼,112,112,39.1,0,0,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0035,4570000000000000000,2019,01,1,1悼,314,314,288.5,0,0,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0035,4570000000000000000,2019,01,2,2悼,314,314,191.4,73.21,37200000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0048,4570000000000000000,2019,01,1,1悼,46,46,31,31,38300000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0050,4570000000000000000,2019,01,1,1悼,230,230,275.54,176.12,175000000,N,2019-10-10
4571025021109300000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0930-0051,4570000000000000000,2019,01,2,2悼,55,55,155.71,103.81,117000000,N,2019-10-10
4571025021109340000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0934-0002,4570000000000000000,2019,01,1,1悼,322,322,59.54,25.28,21000000,N,2019-10-10
4571025021109340000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0934-0002,4570000000000000000,2019,01,2,2悼,322,322,202.82,96.88,79700000,N,2019-10-10
4571025021109340000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0934-0002,4570000000000000000,2019,01,3,3悼,322,322,84.3,42.15,35000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0002,4570000000000000000,2019,01,1,1悼,240,240,480.54,295.35,111000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0005,4570000000000000000,2019,01,1,1悼,204,204,202.85,99.39,76900000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0013,4570000000000000000,2019,01,1,1悼,150,150,55.3,55.3,41600000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0014,4570000000000000000,2019,01,1,1悼,112,112,74.1,74.1,25800000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0015,4570000000000000000,2019,01,1,1悼,89,89,59,59,19200000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0018,4570000000000000000,2019,01,1,1悼,281,281,233.56,233.56,109000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0020,4570000000000000000,2019,01,1,1悼,218,218,69.75,69.75,43800000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0023,4570000000000000000,2019,01,1,1悼,238,238,99.2,99.2,56200000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0025,4570000000000000000,2019,01,1,1悼,506,506,702.84,702.84,512000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0039,4570000000000000000,2019,01,1,1悼,43,43,43.7,43.7,12600000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0040,4570000000000000000,2019,01,1,1悼,66,66,69.6,69.6,19500000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0043,4570000000000000000,2019,01,1,1悼,146,146,75.8,75.8,32200000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0051,4570000000000000000,2019,01,1,1悼,146,146,146.28,96.6,44400000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0053,4570000000000000000,2019,01,1,1悼,50,50,46.4,46.4,11400000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0066,4570000000000000000,2019,01,1,1悼,89,89,76.7,76.7,31200000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0067,4570000000000000000,2019,01,1,1悼,86,86,67.8,67.8,18900000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0068,4570000000000000000,2019,01,1,1悼,69,69,30.53,30.53,14300000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0069,4570000000000000000,2019,01,1,1悼,378,378,180.6,180.6,74200000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0078,4570000000000000000,2019,01,1,1悼,205,205,205,205,54900000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0084,4570000000000000000,2019,01,1,1悼,69,69,67.06,67.06,19600000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0085,4570000000000000000,2019,01,1,1悼,100,100,65.4,65.4,49600000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0087,4570000000000000000,2019,01,1,1悼,229,229,137.8,137.8,51000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0098,4570000000000000000,2019,01,1,1悼,63,63,43.67,43.67,16000000,N,2019-10-10
4571025021109360000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0936-0106,4570000000000000000,2019,01,1,1悼,155,155,93.7,93.7,35500000,N,2019-10-10
4571025021109400000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0940-0005,4570000000000000000,2019,01,1,1悼,76,76,55,55,70000000,N,2019-10-10
4571025021109420000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0942-0002,4570000000000000000,2019,01,1,1悼,522,522,83.16,83.16,77300000,N,2019-10-10
4571025021109420000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0942-0002,4570000000000000000,2019,01,2,2悼,522,522,121.99,0,0,N,2019-10-10
4571025021109430000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0943-0002,4570000000000000000,2019,01,1,1悼,284,284,650.52,521.39,342000000,N,2019-10-10
4571025021109440000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0944-0004,4570000000000000000,2019,01,1,1悼,220,220,99.63,99.63,79800000,N,2019-10-10
4571025021109460000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0946-0002,4570000000000000000,2019,01,1,1悼,366,344,787.87,683.76,556000000,N,2019-10-10
4571025021109460000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0946-0005,4570000000000000000,2019,01,1,1悼,40,40,29.8,29.8,12000000,N,2019-10-10
4571025021109470000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0947-0002,4570000000000000000,2019,01,1,1悼,232,232,149.22,149.22,77000000,N,2019-10-10
4571025021109490000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0949-0002,4570000000000000000,2019,01,1,1悼,175,175,119.73,119.73,48000000,N,2019-10-10
4571025021109490000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0949-0002,4570000000000000000,2019,01,2,2悼,175,175,31.5,0,0,N,2019-10-10
4571025021109540000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0954-0000,4570000000000000000,2019,01,1,1悼,198,198,90.3,90.3,50600000,N,2019-10-10
4571025021109560000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0956-0000,4570000000000000000,2019,01,1,1悼,681,662.65,179.1,179.1,112000000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0006,4570000000000000000,2019,01,1,1悼,453,453,769.03,653.55,487000000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0016,4570000000000000000,2019,01,1,1悼,334,334,30.5,30.5,28900000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0025,4570000000000000000,2019,01,1,1悼,428,428,733.63,733.63,498000000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0035,4570000000000000000,2019,01,1,1悼,786,786,167.95,86.03,89000000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0050,4570000000000000000,2019,01,1,1悼,211,211,52.2,52.2,19800000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0051,4570000000000000000,2019,01,1,1悼,1139,1139,83.68,83.68,105000000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0054,4570000000000000000,2019,01,1,1悼,332,332,156.7,156.7,67200000,N,2019-10-10
4571025021109620000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0962-0058,4570000000000000000,2019,01,1,1悼,319,319,675.58,521.84,377000000,N,2019-10-10
4571025021109670000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0967-0002,4570000000000000000,2019,01,1,1悼,370,356.91,32.3,32.3,36600000,N,2019-10-10
4571025021109670000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0967-0003,4570000000000000000,2019,01,1,1悼,228,228,94.68,94.68,43300000,N,2019-10-10
4571025021109690000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0969-0003,4570000000000000000,2019,01,1,1悼,340,340,96,96,60200000,N,2019-10-10
4571025021109760000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0976-0002,4570000000000000000,2019,01,1,1悼,747,747,231.8,231.8,88800000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0001,4570000000000000000,2019,01,1,1悼,116,116,21.5,21.5,16800000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0002,4570000000000000000,2019,01,1,1悼,314,314,93.06,93.06,67200000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0003,4570000000000000000,2019,01,1,1悼,132,132,21,21,19100000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0004,4570000000000000000,2019,01,1,1悼,149,149,24,24,21600000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0006,4570000000000000000,2019,01,1,1悼,261,261,84.7,84.7,37600000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0007,4570000000000000000,2019,01,1,1悼,73,73,54.76,54.76,12300000,N,2019-10-10
4571025021109810000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0981-0008,4570000000000000000,2019,01,1,1悼,142,142,60,60,22700000,N,2019-10-10
4571025021109820000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0982-0000,4570000000000000000,2019,01,1,1悼,688,688,86.1,86.1,93200000,N,2019-10-10
4571025021109840000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0984-0000,4570000000000000000,2019,01,1,1悼,235,235,137.1,137.1,27200000,N,2019-10-10
4571025021109850000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0985-0000,4570000000000000000,2019,01,1,1悼,288,288,73.1,73.1,30900000,N,2019-10-10
4571025021109860000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0986-0000,4570000000000000000,2019,01,1,1悼,374,374,49.6,49.6,43700000,N,2019-10-10
4571025021109860000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0986-0000,4570000000000000000,2019,01,2,2悼,374,374,55.4,55.4,43600000,N,2019-10-10
4571025021109880000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0988-0000,4570000000000000000,2019,01,1,1悼,506,506,138.3,138.3,129000000,N,2019-10-10
4571025021109890000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0989-0000,4570000000000000000,2019,01,1,1悼,374,358.5,127.01,127.01,70400000,N,2019-10-10
4571025021109890000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0989-0000,4570000000000000000,2019,01,2,2悼,374,358.5,41.2,41.2,27700000,N,2019-10-10
4571025021109900000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0990-0000,4570000000000000000,2019,01,1,1悼,288,225.1,96.25,96.25,64300000,N,2019-10-10
4571025021109920000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0992-0001,4570000000000000000,2019,01,1,1悼,372,321.44,206.9,206.9,85700000,N,2019-10-10
4571025021109930000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0993-0001,4570000000000000000,2019,01,1,1悼,643,643,155.08,155.08,150000000,N,2019-10-10
4571025021109930000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0993-0003,4570000000000000000,2019,01,1,1悼,171,171,297.6,297.6,164000000,N,2019-10-10
4571025021109940000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0994-0004,4570000000000000000,2019,01,1,1悼,46,46,52,52,17500000,N,2019-10-10
4571025021109940000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0994-0007,4570000000000000000,2019,01,1,1悼,251,251,201.7,141.5,63000000,N,2019-10-10
4571025021109950000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0995-0001,4570000000000000000,2019,01,1,1悼,142,142,90.3,0,0,N,2019-10-10
4571025021109950000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0995-0001,4570000000000000000,2019,01,2,2悼,142,142,61.7,61.7,21900000,N,2019-10-10
4571025021109950000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0995-0002,4570000000000000000,2019,01,1,1悼,63,63,41.5,20.4,18100000,N,2019-10-10
4571025021109970000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0997-0000,4570000000000000000,2019,01,1,1悼,195,195,123.2,123.2,50400000,N,2019-10-10
4571025021109980000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0998-0003,4570000000000000000,2019,01,2,2悼,129,129,101.53,101.53,57500000,N,2019-10-10
4571025021109980000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0998-0006,4570000000000000000,2019,01,1,1悼,79,79,131.4,131.4,28900000,N,2019-10-10
4571025021109980000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0998-0009,4570000000000000000,2019,01,1,1悼,132,132,43.2,43.2,26900000,N,2019-10-10
4571025021109980000,4571025021,傈扼合档 肯林焙 伙肥谰 伙肥府,1,老馆,0998-0009,4570000000000000000,2019,01,2,2悼,132,132,38.1,0,0,N,2019-10-10
